Year,Month,Day,Hour,Minuete,Second,Humidity,Temperature,voc,pm2_5_alt
2024,10,14,18,10,0,23.6,95.2,180.226,3.5
2024,10,14,18,20,0,23.9,95,207.268,3.5
2024,10,14,18,30,0,24.6,94.3,228.924,3.5
2024,10,14,18,40,0,26.3,92.5,233.528,3.2
2024,10,14,18,50,0,26.6,92.5,262.486,4
2024,10,14,19,0,0,27.1,92.3,300.23,4.3
2024,10,14,19,10,0,27.4,91.6,324.592,3.7
2024,10,14,19,20,0,28,90.7,320.144,3.5
2024,10,14,19,30,0,29.1,90.5,336.01,3.5
2024,10,14,19,40,0,30,90.4,384.698,3.9
2024,10,14,19,50,0,30,89.7,406.65,3.9
2024,10,14,20,0,0,29.9,89.5,410.166,3.8
2024,10,14,20,10,0,30,89.1,416.718,4
2024,10,14,20,20,0,30.5,88.5,426.382,4.3
2024,10,14,20,30,0,30.8,88.5,435.24,4.1
2024,10,14,20,40,0,31.5,87.7,438.072,3.7
2024,10,14,20,50,0,32,87.4,436.532,3.6
2024,10,14,21,0,0,32.3,86.5,432.618,3.8
2024,10,14,21,10,0,32.4,86.5,423.258,3.6
2024,10,14,21,20,0,32.8,86.4,420.378,3.6
2024,10,14,21,30,0,33,85.8,415.508,3.7
2024,10,14,21,40,0,33,85.5,410.334,3.6
2024,10,14,21,50,0,33.4,85.3,414.022,3.8
2024,10,14,22,0,0,34,84.5,410.326,4
2024,10,14,22,10,0,34,84.5,427.498,4.5
2024,10,14,22,20,0,34.3,84.5,434.132,5
2024,10,14,22,30,0,34.7,84.4,436.994,5.7
2024,10,14,22,40,0,35,83.6,435.064,6.3
2024,10,14,22,50,0,35.2,83.5,429.282,6
2024,10,14,23,0,0,36.1,83.3,415.528,6.4
2024,10,14,23,10,0,37.6,82.3,382.766,6.5
2024,10,14,23,20,0,38.4,81.8,373.012,6.9
2024,10,14,23,30,0,38.3,81.5,370.782,7.7
2024,10,14,23,40,0,38.5,81.5,374.992,8.1
2024,10,14,23,50,0,39.2,80.7,384.63,8.7
2024,10,15,0,0,0,40.4,79.8,381.8,9.9
2024,10,15,0,10,0,40.4,79.5,385.188,31.4
2024,10,15,0,20,0,39.8,79.5,385.532,13.2
2024,10,15,0,30,0,40,79.1,384.488,11.1
2024,10,15,0,40,0,40,78.7,386.164,10
2024,10,15,0,50,0,40,78.5,384.57,8.1
2024,10,15,1,0,0,40.1,78.5,381.35,7.5
2024,10,15,1,10,0,40.1,78.9,379.638,6.6
2024,10,15,1,20,0,41,78,376.134,6.4
2024,10,15,1,30,0,41,78.25,379.22,6.7
2024,10,15,10,50,0,28,94.5,287.067,10.9
2024,10,15,11,0,0,27,95.3,271.198,10.6
2024,10,15,11,10,0,26.4,95.8,250.74,10.6
2024,10,15,11,20,0,25.9,96.7,224.456,8.8
2024,10,15,11,30,0,25.1,97.3,201.62,7.6
2024,10,15,11,40,0,24.4,98.3,183.376,6.8
2024,10,15,11,50,0,23.7,99.7,164.07,6.3
2024,10,15,12,0,0,23,100.8,148.418,5.5
2024,10,15,12,10,0,22.1,101.6,127.416,6.2
2024,10,15,12,20,0,21.9,102.1,105.134,5.4
2024,10,15,12,30,0,21.3,102.4,75.222,5.5
2024,10,15,12,40,0,20.8,102.5,55.04,5
2024,10,15,12,50,0,20.3,102.9,51.256,4.5
2024,10,15,13,0,0,19.8,103.7,53.272,4.1
2024,10,15,13,10,0,19.2,104.7,51.516,4.1
2024,10,15,13,20,0,19.2,104.5,51.41,4.1
2024,10,15,13,30,0,19,104.4,51.982,3.8
2024,10,15,13,40,0,18.7,104.5,52.946,3.7
2024,10,15,13,50,0,18.6,105.5,51.212,3.9
2024,10,15,14,0,0,18.3,105.1,52.134,3.8
2024,10,15,14,10,0,18.4,105.5,52.308,3.9
2024,10,15,14,20,0,18.5,105.5,51.216,4.1
2024,10,15,14,30,0,18.1,105.4,53.624,3.5
2024,10,15,14,40,0,18,105.5,54.466,3.6
2024,10,15,14,50,0,17.8,105.6,54.24,3.7
2024,10,15,15,0,0,17.8,105.6,55.346,3.6
2024,10,15,15,10,0,17.7,105.8,54.104,3.6
2024,10,15,15,20,0,17.4,105.5,52.592,3.7
2024,10,15,15,30,0,17.5,105.5,51.874,3.9
2024,10,15,15,40,0,17.7,105.5,52.2,3.7
2024,10,15,15,50,0,17.5,105.5,57.212,3.9
2024,10,15,16,0,0,17.4,105.6,64.934,3.7
2024,10,15,16,10,0,17.3,105.5,64.946,4
2024,10,15,16,20,0,17.1,105.4,55.618,4
2024,10,15,16,30,0,17.2,105.8,67.074,3.7
2024,10,15,16,40,0,17.2,105.1,68.792,3.5
2024,10,15,16,50,0,17.7,104,71.262,3.5
2024,10,15,17,0,0,18.4,102.8,67.69,3.5
2024,10,15,17,10,0,18.4,102.8,82.924,3.6
2024,10,15,17,20,0,18.2,102.4,93.732,4.1
2024,10,15,17,30,0,18.8,101.8,109.89,4
2024,10,15,17,40,0,19.1,101.1,145.72,4.3
2024,10,15,17,50,0,20,99.2,129.94,5.4
2024,10,15,18,0,0,21.3,98.4,148.204,4.3
2024,10,15,18,10,0,22.2,97.6,193.704,4.1
2024,10,15,18,20,0,23,96.6,242.2,4.4
2024,10,15,18,30,0,24.5,94.3,263.158,4.8
2024,10,15,18,40,0,24.5,94.3,302.842,4.2
2024,10,15,18,50,0,24.8,94.4,368.388,3.9
2024,10,15,19,0,0,25.6,94,419.466,4.6
2024,10,15,19,10,0,25.8,93,435.968,4.2
2024,10,15,19,20,0,26.4,92.5,444.1,5.1
2024,10,15,19,30,0,27.1,91.6,455.664,9.4
2024,10,15,19,40,0,27.5,90.8,456.198,14.1
2024,10,15,19,50,0,27.9,90.4,448.644,10.6
2024,10,15,20,0,0,28.5,90,465.75,9.9
2024,10,15,20,10,0,29.1,89.5,482.826,7.8
2024,10,15,20,20,0,29.5,88.7,472.104,6.1
2024,10,15,20,30,0,29.9,88.5,470.628,6.3
2024,10,15,20,40,0,30.4,88,487.42,6
2024,10,15,20,50,0,31.1,87.1,486.88,5.1
2024,10,15,21,0,0,32.5,85.9,452.558,5.1
2024,10,15,21,10,0,32.2,86.4,443.798,5.3
2024,10,15,21,20,0,32,86.5,463.742,5.9
2024,10,15,21,30,0,32.1,86.3,472.142,6.6
2024,10,15,21,40,0,33.2,85.8,483.716,6.5
2024,10,15,21,50,0,33.7,85.5,501.396,6.8
2024,10,15,22,0,0,34,85.1,502.09,6.7
2024,10,15,22,10,0,34.4,84.5,508.886,6.7
2024,10,15,22,20,0,34.6,84.5,511.896,7.2
2024,10,15,22,30,0,35,84.3,497.074,7.1
2024,10,15,22,40,0,35.4,83.5,461.042,7.6
2024,10,15,22,50,0,35.9,83.2,442.348,8.7
2024,10,15,23,0,0,36.2,82.5,421.662,8.8
2024,10,15,23,10,0,37,81.8,408.048,8.9
2024,10,15,23,20,0,36.4,82,412.316,8.4
2024,10,15,23,30,0,36.4,81.6,410.424,8.1
2024,10,15,23,40,0,36.6,81.5,396.078,8.4
2024,10,15,23,50,0,36,82.1,409.832,8.1
2024,10,16,0,0,0,35.9,82.3,424.804,8.3
2024,10,16,0,10,0,36,82.1,436.596,8.5
2024,10,16,0,20,0,36,81.5,441.438,8.3
2024,10,16,0,30,0,36,81.5,444.628,8.5
2024,10,16,0,40,0,36.2,81.5,453.658,9.2
2024,10,16,0,50,0,36.125,81.5,456.738,9.8
2024,10,16,1,0,0,36.2,81.4,460.678,10.3
2024,10,16,1,10,0,36.2,81.2,458.25,10.4
2024,10,16,1,20,0,36,81,453.276,9.6
2024,10,16,1,30,0,35.8,80.7,451.406,8.6
2024,10,16,1,40,0,36.8,79.4,433.118,7.8
2024,10,16,1,50,0,37,78.6,421.488,7
2024,10,16,2,0,0,36.7,78.6,420.314,6.4
2024,10,16,2,10,0,36.3,78.8,423.61,5.8
2024,10,16,2,20,0,36,79.2,426.228,5.6
2024,10,16,2,30,0,36,78.7,425.374,5.2
2024,10,16,2,40,0,35.6,79,430.618,4.7
2024,10,16,2,50,0,35.4,79.4,435.388,5.2
2024,10,16,3,0,0,36,78.9,436.842,5.5
2024,10,16,3,10,0,35.9,78.5,442.71,6.1
2024,10,16,3,20,0,36,78.5,440.826,6.4
2024,10,16,3,30,0,36.2,78.4,437.156,6.2
2024,10,16,3,40,0,37.5,77.6,437.516,5.7
2024,10,16,3,50,0,38.4,77,424.578,6
2024,10,16,4,0,0,39,76.2,420.47,7
2024,10,16,4,10,0,38.4,76.5,425.29,6.8
2024,10,16,4,20,0,38,77.1,433.73,6.5
2024,10,16,4,30,0,37.9,76.9,436.33,6.3
2024,10,16,4,40,0,38,77.1,431.856,6.1
2024,10,16,4,50,0,38,76.5,428.74,6.4
2024,10,16,5,0,0,38.2,76.5,428.928,5.9
2024,10,16,5,10,0,38.9,76.2,424.332,6.2
2024,10,16,5,20,0,39.4,75.9,416.052,5.7
2024,10,16,5,30,0,39,75.7,415.288,5.5
2024,10,16,5,40,0,39.2,75.5,418.174,6.2
2024,10,16,5,50,0,39,75.5,416.006,5.6
2024,10,16,6,0,0,39,75.5,420.11,5.8
2024,10,16,6,10,0,38.8,75.5,422.322,5.7
2024,10,16,6,20,0,38.8,75.5,420.738,5.6
2024,10,16,6,30,0,39.7,75.2,416.562,5.9
2024,10,16,6,40,0,40,74.9,407.55,5.8
2024,10,16,6,50,0,40.3,74.5,412.206,6.3
2024,10,16,7,0,0,40.7,74.5,421.974,6.3
2024,10,16,7,10,0,40.1,74.5,421.68,6.3
2024,10,16,7,20,0,40.2,74.8,424.294,7.6
2024,10,16,7,30,0,38.4,76.9,423.33,8.4
2024,10,16,7,40,0,36.1,79.5,401.376,8.7
2024,10,16,7,50,0,33.8,81.1,387.56,6
2024,10,16,8,0,0,33.8,81.5,384.492,6
2024,10,16,8,10,0,33.9,81.2,375.67,5.6
2024,10,16,8,20,0,34.3,81,370.78,5.8
2024,10,16,8,30,0,34.2,81.1,361.746,5.4
2024,10,16,8,40,0,34.1,81.1,353.454,5.4
2024,10,16,8,50,0,33.2,82.5,350.748,5.4
2024,10,16,9,0,0,33.9,82.5,340.526,4.7
2024,10,16,9,10,0,33,83,329.132,4.4
2024,10,16,9,20,0,32.7,83.7,320.462,4.3
2024,10,16,9,30,0,31.6,84.5,305.372,3.8
2024,10,16,9,40,0,31.125,85.5,302.623,4.9
2024,10,16,9,50,0,30.2,86.5,313.642,5
2024,10,16,10,0,0,29.4,87.9,302.728,4.1
2024,10,16,10,10,0,28,89.3,293.406,4.3
2024,10,16,10,20,0,27.2,90.7,284.482,4.5
2024,10,16,10,30,0,26.3,92.1,276.05,4.5
2024,10,16,10,40,0,25.6,92.9,261.636,4.3
2024,10,16,10,50,0,25.1,93.4,251.682,4
2024,10,16,11,0,0,24.4,94.3,241.146,3.1
2024,10,16,11,10,0,23.8,95.8,225.646,2.9
2024,10,16,11,20,0,23,96.7,213.412,3.1
2024,10,16,11,30,0,22.1,98,194.942,2.5
2024,10,16,11,40,0,21.3,99.2,177.85,1.9
2024,10,16,11,50,0,20.7,99.8,163.976,2.4
2024,10,16,12,0,0,19.7,100.1,148.622,1.7
2024,10,16,12,10,0,19.4,101.3,139.894,1.8
2024,10,16,12,20,0,19,102.3,134.17,1.7
2024,10,16,12,30,0,19.2,102.3,126.894,1.6
2024,10,16,12,40,0,19.7,101,122.754,1.3
2024,10,16,12,50,0,20,101,132.278,1.1
2024,10,16,13,0,0,20.8,100.3,124.52,1.4
2024,10,16,13,10,0,21.3,100,133.488,1.8
2024,10,16,13,20,0,21.5,99.5,149.06,1
2024,10,16,13,30,0,20.9,99.7,140.92,1.2
2024,10,16,13,40,0,21.3,99.5,133.002,1.4
2024,10,16,13,50,0,21.3,99.8,126.4,1.8
2024,10,16,14,0,0,21.5,99.2,120.342,2
2024,10,16,14,10,0,21.9,99.2,115.582,2.6
2024,10,16,14,20,0,21.3,100.1,111.234,2.2
2024,10,16,14,30,0,20.7,101.4,118.626,1.6
2024,10,16,14,40,0,20.1,102.2,122.324,1.1
2024,10,16,14,50,0,20,102.2,122.046,1
2024,10,16,15,0,0,20.8,100.8,118.682,1
2024,10,16,15,10,0,21.9,99.1,120.444,1.3
2024,10,16,15,20,0,22.5,98.5,130.786,1.1
2024,10,16,15,30,0,23.1,97.7,133.898,0.8
2024,10,16,15,40,0,24.6,96,148.542,1.1
2024,10,16,15,50,0,24.9,95.7,160.988,1.1
2024,10,16,16,0,0,25.1,95.5,163.386,0.9
2024,10,16,16,10,0,25.1,95.5,159.136,0.9
2024,10,16,16,20,0,25.375,95.25,153.392,1.2
2024,10,16,16,30,0,25.875,94.625,170.787,1.6
2024,10,16,16,40,0,26.2,94.5,193.094,1.5
2024,10,16,16,50,0,26.4,93.9,220.312,2
2024,10,16,17,0,0,26.8,93.4,238.886,1.7
2024,10,16,17,10,0,26.7,93.4,240.708,2
2024,10,16,17,20,0,27.1,93,242.204,1.3
2024,10,16,17,30,0,27.625,92.375,223.55,0.8
2024,10,16,17,40,0,28,91.6,241.57,0.6
2024,10,16,17,50,0,28.3,91.1,239.232,0.6
2024,10,16,18,0,0,29.2,90.5,241.526,0.6
2024,10,16,18,10,0,28.9,89.7,229.122,0.7
2024,10,16,18,20,0,29,89.5,220.914,0.6
2024,10,16,18,30,0,29.2,88.7,223.292,0.7
2024,10,16,18,40,0,29.5,87.7,219.25,0.4
2024,10,16,18,50,0,29.6,87.6,222.022,0.4
2024,10,16,19,0,0,29.9,87.6,218.416,0.8
2024,10,16,19,10,0,30.2,87.3,221.696,0.9
2024,10,16,19,20,0,31,86.4,229.158,0.6
2024,10,16,19,30,0,32.4,85.1,232.156,0.6
2024,10,16,19,40,0,33,84.8,234.586,0.7
2024,10,16,19,50,0,33.9,83.9,237.482,0.6
2024,10,16,20,0,0,33.4,84.4,247.422,0.7
2024,10,16,20,10,0,32.9,84.6,252.5,0.6
2024,10,16,20,20,0,32.9,84.5,249.242,0.5
2024,10,16,20,30,0,32.9,84.5,252.682,0.5
2024,10,16,20,40,0,33,84.5,269.022,0.5
2024,10,16,20,50,0,33,84.2,269.704,0.5
2024,10,16,21,0,0,33.9,83.2,264.02,0.5
2024,10,16,21,10,0,34.1,82.5,262.884,0.5
2024,10,16,21,20,0,34.5,82.5,259.624,0.5
2024,10,16,21,30,0,34.2,82.5,260.622,0.6
2024,10,16,21,40,0,34.8,82.4,274.442,0.6
2024,10,16,21,50,0,35,81.5,281.812,0.9
2024,10,16,22,0,0,35.5,81.3,280.338,0.8
2024,10,16,22,10,0,36,80.9,282.556,0.9
2024,10,16,22,20,0,36.6,79.8,275.126,1
2024,10,16,22,30,0,36,80.2,262.394,1.1
2024,10,16,22,40,0,36.7,79.6,245.164,1
2024,10,16,22,50,0,37,79.5,234.494,1
2024,10,16,23,0,0,37.6,79,232.506,1
2024,10,16,23,10,0,38.1,78.4,227.426,1.1
2024,10,16,23,20,0,38.2,78.2,226.028,1.2
2024,10,16,23,30,0,39.1,77.6,222.436,1.4
2024,10,16,23,40,0,38.5,78,230.422,1.4
2024,10,16,23,50,0,38.2,78.3,244.098,2
2024,10,17,0,0,0,38,78.5,261.89,2.3
2024,10,17,0,10,0,38,78.5,267.724,2.1
2024,10,17,0,20,0,37.8,78.5,269.566,1.6
2024,10,17,0,30,0,38,78.5,276.934,1.6
2024,10,17,0,40,0,38,78.3,282.326,1.7
2024,10,17,0,50,0,38.6,77.7,283.184,1.8
2024,10,17,1,0,0,38.9,77.5,281.644,2
2024,10,17,1,10,0,38.7,77.5,288.134,2
2024,10,17,1,20,0,38.1,77.5,300.456,2
2024,10,17,1,30,0,38.2,77.5,306.04,2
2024,10,17,1,40,0,38.7,77.4,308.206,2.1
2024,10,17,1,50,0,38.8,77,299.502,2.4
2024,10,17,2,0,0,39.4,76.5,291.644,2.6
2024,10,17,2,10,0,40,76.5,289.914,2.8
2024,10,17,2,20,0,41.2,75.7,276.046,2.6
2024,10,17,2,30,0,42,75.2,269.104,2.3
2024,10,17,2,40,0,41.6,75.3,272.796,2.3
2024,10,17,2,50,0,42.1,74.6,272.598,2.5
2024,10,17,3,0,0,42,74.9,277.398,2.5
2024,10,17,3,10,0,41.3,75,291.558,2.6
2024,10,17,3,20,0,41,74.7,299.842,2.6
2024,10,17,3,30,0,41,74.5,298.078,2.5
2024,10,17,3,40,0,41.2,74.5,289.822,2.4
2024,10,17,3,50,0,42,73.7,278.732,2.4
2024,10,17,4,0,0,41.8,74.1,271.068,2.6
2024,10,17,4,10,0,41.9,73.8,268.208,2.6
2024,10,17,4,20,0,42.25,73.625,266.397,2.7
2024,10,17,4,30,0,41.625,73.5,281.583,2.7
2024,10,17,4,40,0,41.2,73.5,286.33,2.6
2024,10,17,4,50,0,41.7,73.5,285.424,2.8
2024,10,17,5,0,0,41.9,73.4,281.058,2.7
2024,10,17,5,10,0,42,73.1,278.952,2.5
2024,10,17,5,20,0,42,73.2,281.236,2.5
2024,10,17,5,30,0,41,73.5,281.578,2.5
2024,10,17,5,40,0,41,73,279.576,2.5
2024,10,17,5,50,0,41,72.5,285.376,2.7
2024,10,17,6,0,0,41.6,72.5,284.066,2.9
2024,10,17,6,10,0,42.1,72.5,295.35,3.1
2024,10,17,6,20,0,41.8,72.5,287.436,3.1
2024,10,17,6,30,0,42.2,72.5,281.992,3
2024,10,17,6,40,0,41.4,72.5,283.968,2.8
2024,10,17,6,50,0,41.1,71.9,285.874,2.7
2024,10,17,7,0,0,41.7,71.5,285.576,2.8
2024,10,17,7,10,0,43,70.8,285.65,2.8
2024,10,17,7,20,0,43.2,70.9,296.596,2.9
2024,10,17,7,30,0,41.2,72.7,299.068,3.1
2024,10,17,7,40,0,38.9,75,299.172,3
2024,10,17,7,50,0,36.3,77.8,296.47,3
2024,10,17,8,0,0,32.7,80.9,265.884,2.8
2024,10,17,8,10,0,33.1,80.2,251.14,3.3
2024,10,17,8,20,0,34.7,78.8,248.572,2.7
2024,10,17,8,30,0,34.7,78.8,235.47,2.4
2024,10,17,8,40,0,34,79.6,213.346,2.2
2024,10,17,8,50,0,33.7,80.1,210.442,2.1
2024,10,17,9,0,0,33,80.5,197.176,2
2024,10,17,9,10,0,32.9,81.2,190.57,2.3
2024,10,17,9,20,0,32.5,81.6665,192.803,2.2
2024,10,17,9,30,0,32.1,82.4,194.023,2.5
2024,10,17,9,40,0,32,83.2,190.432,2.5
2024,10,17,9,50,0,31.2,84.3,186.852,2.4
2024,10,17,10,0,0,30.3,85.5,178.352,2.6
2024,10,17,10,10,0,29.9,85.7,169.514,2.7
2024,10,17,10,20,0,28.9,86.9,160.628,2.4
2024,10,17,10,30,0,28.3,87.7,149.384,2.4
2024,10,17,10,40,0,27.4,88.5,134.066,2.2
2024,10,17,10,50,0,26.5,89.5,120.883,2
2024,10,17,11,0,0,26.1,89.9,105.466,1.8
2024,10,17,11,10,0,25.4,90.7,86.606,1.8
2024,10,17,11,20,0,25.2,91.1,71.608,1.9
2024,10,17,11,30,0,24.2,92.1,60.42,2
2024,10,17,11,40,0,23.7,92.7,51.56,1.7
2024,10,17,11,50,0,22.6,93.9,52.44,1.2
2024,10,17,12,0,0,21.8,94.4,51.36,1.3
2024,10,17,12,10,0,21.7,94.7,53.264,1.1
2024,10,17,12,20,0,21.2,95.7,53.006,1.1
2024,10,17,12,30,0,20.8,96,52.09,2.8
2024,10,17,12,40,0,20.4,97.1,53.11,1.9
2024,10,17,12,50,0,20,97.4,53.156,1
2024,10,17,13,0,0,19.4,98,51.97,0.8
2024,10,17,13,10,0,19,98.5,54.668,0.8
2024,10,17,13,20,0,18.7,98.9,54.886,0.9
2024,10,17,13,30,0,18.5,100.2,52.748,0.9
2024,10,17,13,40,0,18.5,100,53.294,0.7
2024,10,17,13,50,0,18,100.3,52.04,0.7
2024,10,17,14,0,0,18.1,100.4,53.47,0.8
2024,10,17,14,10,0,18,100.5,54.334,0.7
2024,10,17,14,20,0,18.2,100.4,52.264,0.7
2024,10,17,14,30,0,18.2,100.5,53.618,0.7
2024,10,17,14,40,0,18.3,100.3,53.104,0.9
2024,10,17,14,50,0,18.3,100.2,54.02,1.5
2024,10,17,15,0,0,18.5,99.5,58.27,1.8
2024,10,17,15,10,0,18.2,99.5,52.474,2.7
2024,10,17,15,20,0,18.5,99,51.578,1.2
2024,10,17,15,30,0,18.1,99.1,55.798,0.9
2024,10,17,15,40,0,17.5,98.9,51.184,0.9
2024,10,17,15,50,0,17.5,98.5,53.78,0.8
2024,10,17,16,0,0,17.5,98.3,51.348,0.7
2024,10,17,16,10,0,16.9,97.5,51.936,0.7
2024,10,17,16,20,0,16,97.1,51.64,1.8
2024,10,17,16,30,0,15.2,96,50.67,0.7
2024,10,17,16,40,0,15,95.3,51.52,0.8
2024,10,17,16,50,0,15.4,94.5,56.384,0.7
2024,10,17,17,0,0,15.9,93.7,60.814,1.2
2024,10,17,17,10,0,16.7,92.2,64.72,1
2024,10,17,17,20,0,16.8,91.4,56.09,0.9
2024,10,17,17,30,0,17.1,90.4,53.412,0.8
2024,10,17,17,40,0,17.7,89.6,67.206,0.8
2024,10,17,17,50,0,18.3,88.9,80.006,0.9
2024,10,17,18,0,0,19.4,87.9,66.56,0.9
2024,10,17,18,10,0,21.3,86.7,50.26,1.2
2024,10,17,18,20,0,22.5,85.7,52.07,1.3
2024,10,17,18,30,0,22.5,85.2,52.376,1.1
2024,10,17,18,40,0,23.3,84.3,52.906,1.1
2024,10,17,18,50,0,24.3,83.5,64.61,1.3
2024,10,17,19,0,0,26,82.625,79.647,1.4
2024,10,17,19,10,0,26.7,82.3,115.114,1.4
2024,10,17,19,20,0,27.5,81.5,128.385,1.5
2024,10,17,19,30,0,28.1,81,152.634,1.4
2024,10,17,19,40,0,28.6,80.5,168.65,1.4
2024,10,17,19,50,0,29.3,80.5,192.21,1.5
2024,10,17,20,0,0,30.3,80,214.55,1.6
2024,10,17,20,10,0,31,79.5,236.55,1.6
2024,10,17,20,20,0,31.4,79.5,261.658,1.8
2024,10,17,20,30,0,31.6,79,284.842,1.8
2024,10,17,20,40,0,31.9,78.5,298.286,1.7
2024,10,17,20,50,0,31.9,78.5,319.086,1.6
2024,10,17,21,0,0,31.9,77.9,335.936,1.7
2024,10,17,21,10,0,30.4,77.9,332.21,1.5
2024,10,17,21,20,0,28.3,77.6,321.916,1.4
2024,10,17,21,30,0,27.2,77.3,303.604,1.3
2024,10,17,21,40,0,27.1,77.1,304.704,1.3
2024,10,17,21,50,0,27.5,76.4,310.418,1.1
2024,10,17,22,0,0,27.5,75.8,318.448,1.2
2024,10,17,22,10,0,27.5,75.5,329.586,1.1
2024,10,17,22,20,0,27.5,75.2,333.776,1.1
2024,10,17,22,30,0,27.5,74.7,335.444,1
2024,10,17,22,40,0,26.8,74.7,331.822,1
2024,10,17,22,50,0,27.3,74,345.174,1
2024,10,17,23,0,0,27.4,73.6,372.88,1
2024,10,17,23,10,0,26.1,73.7,360.782,0.9
2024,10,17,23,20,0,25,74,355.536,0.9
2024,10,17,23,30,0,24.3,73.5,350.91,0.9
2024,10,17,23,40,0,24.1,73.4,352.158,1
2024,10,17,23,50,0,24,72.9,354.07,1
2024,10,18,0,0,0,24,72.4,353.84,1.1
2024,10,18,0,10,0,23.6,71.9,348.594,1
2024,10,18,0,20,0,23.1,71.5,340.26,1.1
2024,10,18,0,30,0,23,71.5,335.514,1.1
2024,10,18,0,40,0,23,71.5,336.404,1.1
2024,10,18,0,50,0,23,71.2,336.01,1.1
2024,10,18,1,0,0,23,71,334.55,1.3
2024,10,18,1,10,0,23,70.7,333.166,1.4
2024,10,18,1,20,0,23,70.6,332.46,1.4
2024,10,18,1,30,0,23,70.6,337.058,1.4
2024,10,18,1,40,0,23.2,70.5,345.038,1.5
2024,10,18,1,50,0,23.1,70.5,342.62,1.7
2024,10,18,2,0,0,23,70.4,338.106,1.6
2024,10,18,2,10,0,23,70.2,333.848,1.6
2024,10,18,2,20,0,23,70.4,331.326,1.6
2024,10,18,2,30,0,24,69.8,339.66,1.6
2024,10,18,2,40,0,23.7,69.5,339.616,1.6
2024,10,18,2,50,0,23.1,69.7,335.714,1.6
2024,10,18,3,0,0,23,69.5,332.326,1.6
2024,10,18,3,10,0,22.9,69.6,326.45,1.6
2024,10,18,3,20,0,22.6,69.5,321.378,1.4
2024,10,18,3,30,0,22,69.8,317.412,1.5
2024,10,18,3,40,0,22,69.5,317.984,1.6
2024,10,18,3,50,0,22.4,69.5,321.022,1.4
2024,10,18,4,0,0,23,69.4,324.972,1.4
2024,10,18,4,10,0,23,69.5,330.524,1.5
2024,10,18,4,20,0,22.9,69.5,340.284,1.9
2024,10,18,4,30,0,23,69.5,341.54,1.7
2024,10,18,4,40,0,23,69.4,340.264,1.6
2024,10,18,4,50,0,23.4,69,340.166,1.5
2024,10,18,5,0,0,24,68.2,338.92,1.6
2024,10,18,5,10,0,24,67.8,338.836,1.5
2024,10,18,5,20,0,24.2,67.5,337.006,1.5
2024,10,18,5,30,0,24.375,67.5,341.435,1.5
2024,10,18,5,40,0,24.2,67.5,375.32,1.5
2024,10,18,5,50,0,24,67.9,389.938,1.6
2024,10,18,6,0,0,24,68.3,393.422,1.7
2024,10,18,6,10,0,24,67.6,393.258,1.8
2024,10,18,6,20,0,24,67.1,390.878,2.1
2024,10,18,6,30,0,24,66.7,377.228,2.4
2024,10,18,6,40,0,24.25,66.5,377.675,2.5
2024,10,18,6,50,0,24.375,66.5,382.22,2.4
2024,10,18,7,0,0,24.8,66.1,391.986,2.5
2024,10,18,7,10,0,25,66.1,397.792,2.6
2024,10,18,7,20,0,25,65.5,403.232,2.7
2024,10,18,7,30,0,25.1,65.9,391.21,2.4
2024,10,18,7,40,0,24.9,66.7,390.356,2.1
2024,10,18,7,50,0,23.4,68.4,381.652,2.1
2024,10,18,8,0,0,21.6,71.7,375.576,2.1
2024,10,18,8,10,0,20.8,72.3,368.216,1.9
2024,10,18,8,20,0,21,71.5,356.256,2.1
2024,10,18,8,30,0,21.1,71.5,347.91,2.1
2024,10,18,8,40,0,21,72.1,339.464,2.2
2024,10,18,8,50,0,20.6,72.5,328.69,2.1
2024,10,18,9,0,0,20,73,318.652,2.5
2024,10,18,9,10,0,19.5,73.7,317.576,2.4
2024,10,18,9,20,0,18.8,74.9,312.352,2.3
2024,10,18,9,30,0,18.3,75.4,310.342,2
2024,10,18,9,40,0,18,76,307.446,2
2024,10,18,9,50,0,17.3,77.4,297.38,2.1
2024,10,18,10,0,0,17,77.9,285.55,1.9
2024,10,18,10,10,0,16.7,78.3,273.794,1.7
2024,10,18,10,20,0,16.5,79.5,269.196,1.7
2024,10,18,10,30,0,16,80.1,260.342,1.6
2024,10,18,10,40,0,15.6,81.1,255.98,1.8
2024,10,18,10,50,0,15.25,82,261.233,1.7
2024,10,18,11,0,0,14.8,82.9,275.716,1.7
2024,10,18,11,10,0,14.4,83.7,266.672,1.7
2024,10,18,11,20,0,14,85.5,265.824,1.6
2024,10,18,11,30,0,13.4,86.4,258.994,1.7
2024,10,18,11,40,0,13,87.1,246.538,2.5
2024,10,18,11,50,0,13,87,225.786,2.2
2024,10,18,12,0,0,13,87.4,213.658,2.2
2024,10,18,12,10,0,13,88.25,209.12,1.7
2024,10,18,12,20,0,12.75,88.3335,196.853,1.7
2024,10,18,12,30,0,12.8,89.1,186.262,1.6
2024,10,18,12,40,0,12.4,89.4,182.76,1.5
2024,10,18,12,50,0,12.2,89.5,171.336,1.5
2024,10,18,13,0,0,12,90.1,161.972,1.5
2024,10,18,13,10,0,12,91.1,161.7,1.6
2024,10,18,13,20,0,12,91.1,147.188,1.6
2024,10,18,13,30,0,11.7,91.3,131.072,1.5
2024,10,18,13,40,0,11.6,92.4,136.546,1.6
2024,10,18,13,50,0,11.1,92.3,128.756,1.6
